time_s,data_time,temp_cabin_zone_degree,temp_duct_supply_zone_degree
3155,04/01/2021,21.743,52.15
3156,04/01/2021,26.621,10.74
3157,04/01/2021,28.886,7.015
3158,04/01/2021,28.872,53.771
3159,04/01/2021,20.804,27.082
3160,04/01/2021,20.433,56.548
3161,04/01/2021,28.505,31.466
3162,04/01/2021,22.635,36.254
3163,04/01/2021,21.865,5.307
3164,04/01/2021,28.082,45.06
3165,04/01/2021,24.179,45.2
3166,04/01/2021,23.072,9.96
3167,04/01/2021,27.001,58.706
3168,04/01/2021,21.48,41.638
3169,04/01/2021,26.178,54.408
3170,04/01/2021,19.641,60.382
3171,04/01/2021,22.892,35.439
3172,04/01/2021,27.651,53.081
3173,04/01/2021,19.635,34.886
3174,04/01/2021,23.198,13.362
3175,04/01/2021,18.011,12.937
3176,04/01/2021,18.294,57.826
3177,04/01/2021,27.034,13.198
3178,04/01/2021,28.201,12.787
3179,04/01/2021,20.807,19.077
3180,04/01/2021,20.555,9.368
3181,04/01/2021,25.657,8.398
3182,04/01/2021,26.763,9.011
3183,04/01/2021,27.017,60.54
3184,04/01/2021,27.201,51.527
3185,04/01/2021,20.453,59.465
3186,04/01/2021,26.998,19.568
3187,04/01/2021,27.075,40.715
3188,04/01/2021,28.5,30.846
3189,04/01/2021,24.283,38.267
3190,04/01/2021,26.253,7.677
3191,04/01/2021,24.329,23.795
3192,04/01/2021,18.088,27.414
3193,04/01/2021,26.681,32.696
3194,04/01/2021,23.138,44.106
3195,04/01/2021,23.511,48.94
3196,04/01/2021,21.306,37.164
3197,04/01/2021,19.887,13.943
3198,04/01/2021,24.609,35.052
3199,04/01/2021,21.992,32.211
3200,04/01/2021,27.916,58.358
3201,04/01/2021,26.007,6.905
3202,04/01/2021,19.198,23.332
3203,04/01/2021,18.715,51.478
3204,04/01/2021,25.683,36.474
3205,04/01/2021,24.967,56.521
3206,04/01/2021,20.55,60.888
3207,04/01/2021,22.703,10.927
3208,04/01/2021,25.775,35.682
3209,04/01/2021,20.309,3.675
3210,04/01/2021,19.125,40.944
3211,04/01/2021,23.743,49.256
3212,04/01/2021,27.943,26.763
3213,04/01/2021,20.588,56.3
3214,04/01/2021,23.511,50.558
3215,04/01/2021,23.807,29.696
3216,04/01/2021,28.145,56.049
3217,04/01/2021,26.591,42.229
3218,04/01/2021,21.103,48.153
3219,04/01/2021,24.086,54.469
3220,04/01/2021,18.234,24.965
3221,04/01/2021,28.538,7.951
3222,04/01/2021,26.599,31.352
3223,04/01/2021,21.321,56.481
3224,04/01/2021,23.606,38.934
3225,04/01/2021,28.431,10.455
3226,04/01/2021,27.537,56.961
3227,04/01/2021,22.419,36.532
3228,04/01/2021,22.756,30.204
3229,04/01/2021,26.098,33.404
3230,04/01/2021,23.881,10.528
3231,04/01/2021,26.75,43.378
3232,04/01/2021,18.835,57.082
3233,04/01/2021,25.847,47.983
3234,04/01/2021,25.316,8.061
3235,04/01/2021,20.952,29.444
3236,04/01/2021,20.821,45.031
3237,04/01/2021,28.076,55.604
3238,04/01/2021,18.584,19.318
3239,04/01/2021,26.823,5.675
3240,04/01/2021,26.205,20.624
3241,04/01/2021,26.865,30.133
3242,04/01/2021,28.832,18.093
3243,04/01/2021,27.892,39.89
3244,04/01/2021,28.824,58.628
3245,04/01/2021,23.545,46.749
3246,04/01/2021,24.743,35.657
3247,04/01/2021,23.366,8.321
3248,04/01/2021,26.856,12.325
3249,04/01/2021,18.941,53.07
3250,04/01/2021,27.155,12.749
3251,04/01/2021,23.102,17.427
3252,04/01/2021,19.513,4.679
3253,04/01/2021,27.468,35.694
3254,04/01/2021,20.995,17.862
3255,04/01/2021,27.102,7.759
3256,04/01/2021,21.756,40.79
3257,04/01/2021,22.755,39.563
3258,04/01/2021,20.578,39.836
3259,04/01/2021,26.967,11.748
3260,04/01/2021,27.574,24.324
3261,04/01/2021,28.988,46.458
3262,04/01/2021,26.693,34.052
3263,04/01/2021,20.207,36.576
3264,04/01/2021,21.677,30.867
3265,04/01/2021,22.772,31.866
3266,04/01/2021,27.63,42.484
3267,04/01/2021,23.036,59.756
3268,04/01/2021,19.883,5.531
3269,04/01/2021,27.414,26.084
3270,04/01/2021,27.654,12.997
3271,04/01/2021,19.956,44.336
3272,04/01/2021,25.069,36.415
3273,04/01/2021,23.788,31.648
3274,04/01/2021,22.037,43.847
3275,04/01/2021,19.986,25.278
3276,04/01/2021,18.084,22.167
3277,04/01/2021,26.309,44.108
3278,04/01/2021,25.028,25.215
3279,04/01/2021,23.141,2.806
3280,04/01/2021,27.505,37.149
3281,04/01/2021,22.553,4.783
3282,04/01/2021,18.926,52.13
3283,04/01/2021,28.561,32.805
3284,04/01/2021,25.512,57.852
3285,04/01/2021,20.351,48.257
3286,04/01/2021,20.018,31.133
3287,04/01/2021,23.195,44.353
3288,04/01/2021,22.518,20.981
3289,04/01/2021,28.202,51.403
3290,04/01/2021,22.581,57.421
3291,04/01/2021,26.215,28.98
3292,04/01/2021,27.537,36.438
3293,04/01/2021,20.001,43.371
3294,04/01/2021,19.31,13.252
3295,04/01/2021,18.013,38.212
3296,04/01/2021,26.444,29.579
3297,04/01/2021,20.621,28.008
3298,04/01/2021,26.601,41.774
3299,04/01/2021,21.258,12.909
3300,04/01/2021,28.654,19.876
3301,04/01/2021,21.603,35.552
3302,04/01/2021,18.245,30.517
3303,04/01/2021,22.186,14.696
3304,04/01/2021,23.448,18.237
3305,04/01/2021,24.709,17.211
3306,04/01/2021,19.615,49.282
3307,04/01/2021,18.165,50.966
3308,04/01/2021,23.299,42.814
3309,04/01/2021,21.987,33.905
3310,04/01/2021,24.172,44.794
3311,04/01/2021,25.575,28.723
3312,04/01/2021,24.861,49.056
3313,04/01/2021,21.537,14.476
3314,04/01/2021,27.245,31.304
3315,04/01/2021,19.798,41.985
3316,04/01/2021,20.968,12.358
3317,04/01/2021,20.112,27.719
3318,04/01/2021,25.947,27.711
3319,04/01/2021,21.482,15.716
3320,04/01/2021,26.075,12.922
3321,04/01/2021,22.42,48.226
3322,04/01/2021,21.852,27.903
3323,04/01/2021,18.636,23.07
3324,04/01/2021,19.905,51.639
3325,04/01/2021,18.594,46.044
3326,04/01/2021,25.949,52.495
3327,04/01/2021,27.197,10.731
3328,04/01/2021,20.071,10.897
3329,04/01/2021,24.162,18.928
3330,04/01/2021,27.972,17.866
3331,04/01/2021,20.826,32.702
3332,04/01/2021,20.729,23.229
3333,04/01/2021,25.606,10.684
3334,04/01/2021,28.418,53.801
3335,04/01/2021,19.71,48.67
3336,04/01/2021,28.807,44.292
3337,04/01/2021,18.238,12.638
3338,04/01/2021,27.543,26.254
3339,04/01/2021,19.051,3.109
3340,04/01/2021,28.821,18.422
3341,04/01/2021,25.453,30.841
3342,04/01/2021,27.405,62.676
3343,04/01/2021,26.012,14.195
3344,04/01/2021,28.59,60.365
3345,04/01/2021,27.274,43.113
3346,04/01/2021,21.31,30.448
3347,04/01/2021,28.097,21.946
3348,04/01/2021,25.251,22.756
3349,04/01/2021,23.677,21.539
3350,04/01/2021,22.807,29.124
3351,04/01/2021,20.709,25.46
3352,04/01/2021,21.423,9.925
3353,04/01/2021,27.33,50.651
3354,04/01/2021,20.201,19.469
3355,04/01/2021,20.192,16.009
3356,04/01/2021,26.399,23.16
3357,04/01/2021,22.194,28.135
3358,04/01/2021,22.972,5.354
3359,04/01/2021,23.646,50.843
3360,04/01/2021,24.117,42.56
3361,04/01/2021,23.283,54.915
3362,04/01/2021,23.965,56.358
3363,04/01/2021,24.072,39.452
3364,04/01/2021,21.177,28.824
3365,04/01/2021,23.854,46.815
3366,04/01/2021,24.276,53.355
3367,04/01/2021,21.352,3.818
3368,04/01/2021,25.963,27.801
3369,04/01/2021,27.74,43.751
3370,04/01/2021,25.115,23.441
3371,04/01/2021,18.668,13.982
3372,04/01/2021,24.783,50.669
3373,04/01/2021,18.454,52.031
3374,04/01/2021,19.824,17.646
3375,04/01/2021,21.059,58.818
3376,04/01/2021,26.875,35.311
3377,04/01/2021,22.871,51.308
3378,04/01/2021,27.766,36.595
3379,04/01/2021,22.152,54.159
3380,04/01/2021,23.18,42.063
3381,04/01/2021,26.756,53.81
3382,04/01/2021,27.568,50.532
3383,04/01/2021,24.774,5.331
3384,04/01/2021,24.875,36.026
3385,04/01/2021,19.386,5.037
3386,04/01/2021,24.42,38.691
3387,04/01/2021,20.382,24.244
3388,04/01/2021,27.494,5.344
3389,04/01/2021,26.1,62.636
3390,04/01/2021,22.505,43.358
3391,04/01/2021,23.64,61.742
3392,04/01/2021,20.374,11.193
3393,04/01/2021,28.324,28.244
3394,04/01/2021,20.7,34.885
3395,04/01/2021,19.208,59.616
3396,04/01/2021,20.542,20.65
3397,04/01/2021,20.477,51.596
3398,04/01/2021,26.461,53.807
3399,04/01/2021,21.129,43.791
3400,04/01/2021,24.082,45.354
3401,04/01/2021,19.88,13.197
3402,04/01/2021,18.834,23.457
3403,04/01/2021,23.303,15.015
3404,04/01/2021,25.567,46.818
3405,04/01/2021,21.054,30.955
3406,04/01/2021,26.153,3.57
3407,04/01/2021,26.631,55.056
3408,04/01/2021,24.585,60.88
3409,04/01/2021,19.937,54.789
3410,04/01/2021,26.453,5.132
3411,04/01/2021,20.711,10.406
3412,04/01/2021,27.967,43.214
3413,04/01/2021,21.643,52.425
3414,04/01/2021,28.612,37.594
3415,04/01/2021,26.185,44.921
3416,04/01/2021,18.191,51.421
3417,04/01/2021,21.105,50.986
3418,04/01/2021,23.278,17.677
3419,04/01/2021,24.306,35.716
3420,04/01/2021,18.997,42.61
3421,04/01/2021,25.108,56.935
3422,04/01/2021,27.007,16.659
3423,04/01/2021,24.164,15.321
3424,04/01/2021,24.774,60.01
3425,04/01/2021,20.939,24.461
3426,04/01/2021,26.286,51.686
3427,04/01/2021,21.611,4.437
3428,04/01/2021,18.219,53.084
3429,04/01/2021,26.873,39.02
3430,04/01/2021,27.073,58.224
3431,04/01/2021,19.874,29.35
3432,04/01/2021,18.168,24.764
3433,04/01/2021,26.94,3.35
3434,04/01/2021,28.452,27.184
3435,04/01/2021,25.402,53.115
3436,04/01/2021,28.34,25.523
3437,04/01/2021,25.7,12.618
3438,04/01/2021,27.093,62.307
3439,04/01/2021,20.857,7.716
3440,04/01/2021,25.996,50.537
3441,04/01/2021,27.425,45.67
3442,04/01/2021,20.753,58.316
3443,04/01/2021,22.679,4.62
3444,04/01/2021,20.272,14.545
3445,04/01/2021,27.858,47.035
3446,04/01/2021,21.258,49.615
3447,04/01/2021,20.055,25.467
3448,04/01/2021,24.649,53.946
3449,04/01/2021,21.491,60.591
3450,04/01/2021,18.562,41.857
3451,04/01/2021,25.811,54.888
3452,04/01/2021,23.882,58.807
3453,04/01/2021,26.46,54.114
3454,04/01/2021,20.023,34.001
3455,04/01/2021,23.425,62.397
3456,04/01/2021,26.528,23.472
3457,04/01/2021,22.908,18.289
3458,04/01/2021,27.646,54.176
3459,04/01/2021,21.066,27.546
3460,04/01/2021,28.505,6.666
3461,04/01/2021,27.504,42.984
3462,04/01/2021,20.43,24.7
3463,04/01/2021,23.983,4.647
3464,04/01/2021,21.394,23.473
3465,04/01/2021,26.43,11.171
3466,04/01/2021,24.978,30.248
3467,04/01/2021,27.273,61.759
3468,04/01/2021,22.354,40.132
3469,04/01/2021,22.059,34.383
3470,04/01/2021,22.803,19.12
3471,04/01/2021,25.914,7.607
3472,04/01/2021,20.048,41.601
3473,04/01/2021,28.515,46.898
3474,04/01/2021,21.432,10.457
3475,04/01/2021,19.411,6.924
3476,04/01/2021,24.412,47.831
3477,04/01/2021,24.676,19.226
3478,04/01/2021,19.458,41.276
3479,04/01/2021,19.623,28.148
3480,04/01/2021,19.376,31.51
3481,04/01/2021,20.046,43.401
3482,04/01/2021,25.443,36.099
3483,04/01/2021,28.457,49.567
3484,04/01/2021,20.912,58.885
3485,04/01/2021,20.226,26.877
3486,04/01/2021,28.566,33.519
3487,04/01/2021,26.766,22.382
3488,04/01/2021,27.865,13.969
3489,04/01/2021,20.584,24.852
3490,04/01/2021,25.811,49.429
3491,04/01/2021,24.007,6.547
3492,04/01/2021,21.613,32.789
3493,04/01/2021,21.124,4.975
3494,04/01/2021,27.22,59.298
3495,04/01/2021,20.896,45.238
3496,04/01/2021,23.778,30.559
3497,04/01/2021,25.527,56.439
3498,04/01/2021,22.126,32.772
3499,04/01/2021,24.083,26.55
3500,04/01/2021,21.308,44.647
3501,04/01/2021,27.654,40.351
3502,04/01/2021,20.982,57.141
3503,04/01/2021,18.418,40.337
3504,04/01/2021,24.451,13.749
3505,04/01/2021,27.721,21.73
3506,04/01/2021,20.762,36.014
3507,04/01/2021,28.167,60.42
3508,04/01/2021,24.007,12.315
3509,04/01/2021,22.399,8.773
3510,04/01/2021,22.061,13.755
3511,04/01/2021,26.126,30.881
3512,04/01/2021,18.885,8.509
3513,04/01/2021,28.117,13.988
3514,04/01/2021,23.334,34.346
3515,04/01/2021,26.714,4.157
3516,04/01/2021,19.009,54.672
3517,04/01/2021,28.477,2.348
3518,04/01/2021,26.196,25.53
3519,04/01/2021,18.562,45.214
3520,04/01/2021,23.468,25.555
3521,04/01/2021,22.696,25.217
3522,04/01/2021,26.625,10.288
3523,04/01/2021,28.176,14.569
3524,04/01/2021,22.725,26.809
3525,04/01/2021,26.224,44.325
3526,04/01/2021,24.824,40.7
3527,04/01/2021,21.747,48.26
3528,04/01/2021,26.522,17.926
3529,04/01/2021,20.067,53.908
3530,04/01/2021,23.82,36.218
3531,04/01/2021,19.001,54.886
3532,04/01/2021,24.159,10.366
3533,04/01/2021,28.581,60.676
3534,04/01/2021,19.654,51.155
3535,04/01/2021,19.059,25.641
3536,04/01/2021,27.471,25.827
3537,04/01/2021,25.975,50.646
3538,04/01/2021,27.881,47.795
3539,04/01/2021,27.983,7.665
3540,04/01/2021,25.245,41.937
3541,04/01/2021,27.446,34.35
3542,04/01/2021,18.517,9.717
3543,04/01/2021,25.361,38.68
3544,04/01/2021,27.624,40.498
3545,04/01/2021,21.207,38.711
3546,04/01/2021,20.879,31.056
3547,04/01/2021,28.596,42.454
3548,04/01/2021,20.009,40.565
3549,04/01/2021,20.884,47.266
3550,04/01/2021,28.407,47.257
3551,04/01/2021,18.959,36.227
3552,04/01/2021,26.608,37.908
3553,04/01/2021,27.873,6.589
3554,04/01/2021,27.494,2.683
3555,04/01/2021,27.449,19.214
3556,04/01/2021,26.794,3.411
3557,04/01/2021,20.692,41.811
3558,04/01/2021,26.013,24.326
3559,04/01/2021,28.543,40.853
3560,04/01/2021,26.855,34.717
3561,04/01/2021,24.295,28.106
3562,04/01/2021,23.616,2.16
3563,04/01/2021,19.174,21.352
3564,04/01/2021,22.671,40.296
3565,04/01/2021,21.54,39.601
3566,04/01/2021,20.374,25.061
3567,04/01/2021,20.847,24.528
3568,04/01/2021,25.981,15.84
3569,04/01/2021,26.934,6.588
3570,04/01/2021,26.08,42.851
3571,04/01/2021,20.284,60.41
3572,04/01/2021,26.089,2.923
3573,04/01/2021,25.308,55.088
3574,04/01/2021,28.597,20.101
3575,04/01/2021,21.086,33.587
3576,04/01/2021,23.514,22.651
3577,04/01/2021,27.167,19.508
3578,04/01/2021,21.972,26.779
3579,04/01/2021,25.343,38.071
3580,04/01/2021,19.15,20.556
3581,04/01/2021,27.383,9.808
3582,04/01/2021,22.066,41.499
3583,04/01/2021,28.41,20.737
3584,04/01/2021,26.453,51.434
3585,04/01/2021,28.594,10.957
3586,04/01/2021,25.32,41.207
3587,04/01/2021,21.607,42.1
3588,04/01/2021,21.351,27.717
3589,04/01/2021,18.725,5.237
3590,04/01/2021,28.994,4.704
3591,04/01/2021,21.911,41.238
3592,04/01/2021,18.247,13.493
3593,04/01/2021,21.656,51.842
3594,04/01/2021,19.245,61.185
3595,04/01/2021,18.801,17.848
3596,04/01/2021,26.393,60.749
3597,04/01/2021,28.595,22.039
3598,04/01/2021,23.055,34.171
3599,04/01/2021,28.484,38.925
3600,04/01/2021,28.656,62.971
